timestamp,query_family,rows_expected_band,join_count,filter_count,uses_sort,uses_aggregation,uses_grouping,current_db_connections,current_queue_depth,recent_db_latency_ms,requests_per_minute,query_duration_ms
2026-01-04T21:20:00Z,transfer_history,large,0,1,true,false,false,31,5,116.14,282.19,820.60
2026-01-04T21:25:00Z,verification_audit,small,3,1,true,false,false,20,0,81.94,281.05,368.22
2026-01-04T21:30:00Z,statement_lookup,tiny,2,3,false,false,false,42,0,125.51,258.99,471.66
2026-01-04T21:35:00Z,verification_audit,medium,2,6,false,false,false,28,0,84.12,351.78,503.42
2026-01-04T21:40:00Z,transaction_history,medium,0,5,true,true,true,28,0,55.29,239.90,627.99
2026-01-04T21:45:00Z,statement_lookup,medium,0,5,true,false,false,42,0,119.51,302.94,340.06
2026-01-04T21:50:00Z,member_search,medium,4,3,false,true,true,43,3,116.49,304.86,710.16
2026-01-04T21:55:00Z,statement_lookup,tiny,0,2,true,false,false,40,8,172.04,357.99,309.54
2026-01-04T22:00:00Z,member_search,large,1,3,true,true,false,43,12,157.29,251.16,956.22
2026-01-04T22:05:00Z,statement_lookup,small,2,2,true,false,false,52,0,160.09,336.31,241.04
2026-01-04T22:10:00Z,transaction_history,large,2,6,false,false,false,46,11,179.05,372.83,895.42
2026-01-04T22:15:00Z,account_summary,large,3,6,false,false,false,43,3,102.15,304.55,591.69
2026-01-04T22:20:00Z,member_search,large,4,5,false,false,false,42,0,129.84,393.25,590.99
2026-01-04T22:25:00Z,transfer_history,large,3,3,false,true,true,30,0,74.23,243.15,701.65
2026-01-04T22:30:00Z,account_summary,very_large,0,2,false,false,false,43,7,128.83,313.08,802.96
2026-01-04T22:35:00Z,verification_audit,tiny,1,2,true,true,true,46,5,135.83,353.75,704.33
2026-01-04T22:40:00Z,verification_audit,tiny,2,2,false,false,false,35,0,85.23,307.08,265.85
2026-01-04T22:45:00Z,account_summary,tiny,1,4,true,false,false,40,0,119.85,365.63,287.97
2026-01-04T22:50:00Z,verification_audit,medium,3,2,false,true,false,44,0,137.38,331.34,561.42
2026-01-04T22:55:00Z,transaction_history,large,0,2,false,false,false,38,0,113.29,329.76,423.62
2026-01-04T23:00:00Z,verification_audit,large,3,1,false,false,false,42,0,98.49,361.40,748.53
2026-01-04T23:05:00Z,verification_audit,small,0,4,false,false,false,45,0,121.49,442.86,274.03
2026-01-04T23:10:00Z,transfer_history,small,0,6,true,false,false,32,0,97.22,279.40,375.63
2026-01-04T23:15:00Z,transfer_history,very_large,0,5,true,false,false,45,3,88.64,309.33,1078.56
2026-01-04T23:20:00Z,transaction_history,medium,4,1,true,false,false,28,0,73.01,285.71,615.48
2026-01-04T23:25:00Z,verification_audit,small,3,5,true,true,false,37,0,137.08,272.16,840.70
2026-01-04T23:30:00Z,transaction_history,medium,3,1,true,false,false,30,0,78.48,295.18,631.08
2026-01-04T23:35:00Z,transfer_history,small,4,4,false,true,true,57,5,152.09,411.72,654.36
2026-01-04T23:40:00Z,transaction_history,small,2,4,false,false,false,37,0,115.54,352.36,394.85
2026-01-04T23:45:00Z,verification_audit,small,2,1,true,false,false,19,0,85.53,274.04,544.90
2026-01-04T23:50:00Z,transaction_history,small,0,5,false,false,false,34,4,117.74,197.69,391.83
2026-01-04T23:55:00Z,member_search,very_large,1,3,false,false,false,42,0,145.21,198.93,1051.42
2026-01-05T00:00:00Z,member_search,small,1,4,false,false,false,42,0,107.74,279.20,220.33
2026-01-05T00:05:00Z,account_summary,medium,1,2,false,true,true,41,1,127.92,317.06,446.37
2026-01-05T00:10:00Z,account_summary,tiny,3,2,false,false,false,52,7,163.60,318.96,301.67
2026-01-05T00:15:00Z,transaction_history,small,2,4,false,false,false,18,0,49.48,234.00,260.33
2026-01-05T00:20:00Z,member_search,medium,3,3,false,true,true,45,0,122.77,418.28,502.94
2026-01-05T00:25:00Z,account_summary,tiny,1,5,true,false,false,36,0,123.64,326.55,238.22
2026-01-05T00:30:00Z,verification_audit,small,1,5,true,true,true,51,8,191.35,350.09,813.70
2026-01-05T00:35:00Z,statement_lookup,large,3,3,false,false,false,37,0,91.43,308.15,704.86
2026-01-05T00:40:00Z,statement_lookup,small,0,4,true,false,false,39,0,111.48,379.70,332.83
2026-01-05T00:45:00Z,account_summary,tiny,1,6,true,false,false,46,9,140.26,294.69,554.83
2026-01-05T00:50:00Z,transaction_history,large,1,2,true,true,true,49,0,119.38,278.13,1192.03
2026-01-05T00:55:00Z,member_search,small,0,4,false,false,false,29,0,116.01,200.92,64.19
2026-01-05T01:00:00Z,account_summary,very_large,3,2,false,false,false,28,0,124.87,338.66,952.49
2026-01-05T01:05:00Z,account_summary,small,2,3,false,false,false,43,1,128.86,331.45,124.96
2026-01-05T01:10:00Z,transaction_history,small,3,2,false,true,true,45,5,133.20,342.01,671.36
2026-01-05T01:15:00Z,member_search,small,3,3,false,true,true,31,0,88.67,363.29,499.57
2026-01-05T01:20:00Z,transaction_history,large,3,6,true,true,true,41,0,105.11,349.62,1115.46
2026-01-05T01:25:00Z,account_summary,medium,4,5,true,false,false,25,0,119.65,182.74,490.09
2026-01-05T01:30:00Z,member_search,very_large,1,6,false,true,true,43,0,97.24,232.84,1190.99
2026-01-05T01:35:00Z,member_search,small,0,3,false,false,false,33,0,83.39,267.69,203.77
2026-01-05T01:40:00Z,transaction_history,large,4,5,true,false,false,43,0,128.78,257.24,1017.68
2026-01-05T01:45:00Z,statement_lookup,small,4,2,true,false,false,49,9,184.47,310.23,484.28
2026-01-05T01:50:00Z,account_summary,tiny,2,4,true,false,false,35,12,148.98,324.70,396.53
2026-01-05T01:55:00Z,transaction_history,large,0,6,false,false,false,44,0,102.89,417.51,526.57
2026-01-05T02:00:00Z,transfer_history,medium,3,6,true,false,false,39,0,93.60,190.44,332.61
2026-01-05T02:05:00Z,account_summary,tiny,0,3,true,true,true,47,0,138.35,304.50,466.15
2026-01-05T02:10:00Z,statement_lookup,small,4,4,false,false,false,35,0,98.11,334.57,416.85
2026-01-05T02:15:00Z,member_search,tiny,3,6,false,true,true,27,0,71.68,303.75,440.07
2026-01-05T02:20:00Z,account_summary,large,2,3,false,false,false,50,0,135.05,379.51,610.98
2026-01-05T02:25:00Z,transaction_history,large,4,2,false,false,false,31,0,117.15,316.53,781.25
2026-01-05T02:30:00Z,account_summary,small,4,4,false,false,false,39,3,135.20,349.02,211.17
2026-01-05T02:35:00Z,transfer_history,small,4,3,true,true,true,49,6,159.47,288.32,692.42
2026-01-05T02:40:00Z,member_search,tiny,1,5,true,true,false,54,0,157.44,266.64,397.61
2026-01-05T02:45:00Z,account_summary,large,4,2,true,false,false,45,2,127.76,344.09,816.65
2026-01-05T02:50:00Z,verification_audit,small,1,5,false,false,false,48,0,129.03,337.98,371.57
2026-01-05T02:55:00Z,verification_audit,small,0,5,true,true,false,48,0,160.46,392.80,719.12
2026-01-05T03:00:00Z,member_search,tiny,4,5,true,false,false,22,0,87.42,179.33,436.56
2026-01-05T03:05:00Z,transfer_history,small,4,3,false,true,true,38,0,106.31,326.10,391.41
2026-01-05T03:10:00Z,transaction_history,tiny,4,3,true,false,false,48,1,172.54,318.38,559.32
2026-01-05T03:15:00Z,transfer_history,very_large,1,4,true,false,false,30,0,105.05,396.61,1206.35
2026-01-05T03:20:00Z,transfer_history,small,0,2,true,false,false,46,10,143.08,322.85,461.17
2026-01-05T03:25:00Z,transfer_history,medium,4,3,false,true,false,24,0,98.69,230.25,801.03
2026-01-05T03:30:00Z,account_summary,small,2,2,false,false,false,31,0,83.38,343.50,323.99
2026-01-05T03:35:00Z,statement_lookup,small,1,6,true,true,true,28,0,100.72,220.89,489.96
2026-01-05T03:40:00Z,transaction_history,very_large,3,4,false,true,true,38,0,101.31,306.04,1153.92
2026-01-05T03:45:00Z,statement_lookup,medium,3,1,false,false,false,31,9,165.30,173.88,601.42
2026-01-05T03:50:00Z,transaction_history,large,3,6,false,true,true,36,1,112.27,310.70,991.65
2026-01-05T03:55:00Z,transaction_history,small,3,4,false,false,false,26,4,129.60,232.84,444.95
2026-01-05T04:00:00Z,statement_lookup,medium,3,5,true,false,false,19,1,93.21,248.27,366.76
2026-01-05T04:05:00Z,verification_audit,large,0,4,true,true,false,34,0,138.31,405.41,1048.35
2026-01-05T04:10:00Z,transfer_history,large,2,1,false,false,false,39,8,173.62,291.35,592.32
2026-01-05T04:15:00Z,transfer_history,very_large,3,2,true,false,false,19,0,90.00,229.40,1247.21
2026-01-05T04:20:00Z,verification_audit,very_large,0,6,true,true,true,36,2,100.23,247.63,1474.83
2026-01-05T04:25:00Z,account_summary,very_large,1,6,false,false,false,24,0,81.21,247.18,884.90
2026-01-05T04:30:00Z,transaction_history,large,1,3,true,true,true,31,0,121.13,313.97,633.40
2026-01-05T04:35:00Z,account_summary,very_large,3,5,true,false,false,36,0,115.24,282.39,1183.87
2026-01-05T04:40:00Z,verification_audit,small,1,4,false,true,false,41,0,107.68,348.28,576.40
2026-01-05T04:45:00Z,transfer_history,tiny,2,3,true,false,false,40,12,164.78,378.68,683.83
2026-01-05T04:50:00Z,transaction_history,medium,2,4,true,false,false,32,0,117.31,220.80,455.08
2026-01-05T04:55:00Z,member_search,small,4,6,false,false,false,29,0,66.00,265.63,275.02
2026-01-05T05:00:00Z,transfer_history,small,1,2,false,true,true,29,0,74.62,257.72,427.40
2026-01-05T05:05:00Z,transaction_history,medium,1,1,false,false,false,47,0,120.82,335.51,402.33
2026-01-05T05:10:00Z,member_search,medium,0,5,false,true,true,33,0,85.23,259.85,531.64
2026-01-05T05:15:00Z,account_summary,large,3,2,false,false,false,52,4,149.26,364.96,498.96
2026-01-05T05:20:00Z,account_summary,small,2,1,false,false,false,31,0,136.25,250.71,254.59
2026-01-05T05:25:00Z,member_search,small,2,1,false,false,false,55,17,195.87,399.30,581.27
2026-01-05T05:30:00Z,transfer_history,medium,4,1,true,true,true,42,2,103.51,291.36,721.96
2026-01-05T05:35:00Z,statement_lookup,large,3,1,false,true,true,39,0,136.62,422.47,682.60
2026-01-05T05:40:00Z,transaction_history,very_large,2,4,true,false,false,31,0,96.07,239.74,1300.88
2026-01-05T05:45:00Z,transfer_history,small,2,1,false,true,true,49,0,114.53,293.14,448.35
2026-01-05T05:50:00Z,transfer_history,large,1,6,true,false,false,46,1,100.55,423.84,802.53
2026-01-05T05:55:00Z,member_search,small,2,3,false,true,false,47,0,148.53,357.50,356.70
2026-01-05T06:00:00Z,statement_lookup,medium,1,4,true,false,false,46,0,154.35,286.12,609.68
2026-01-05T06:05:00Z,statement_lookup,tiny,4,5,true,false,false,38,1,127.96,346.12,505.49
2026-01-05T06:10:00Z,transaction_history,medium,3,6,true,true,false,49,5,167.13,329.80,766.01
2026-01-05T06:15:00Z,transfer_history,small,1,4,true,false,false,39,2,122.78,317.79,345.09
2026-01-05T06:20:00Z,verification_audit,large,4,5,false,false,false,46,0,108.49,369.18,901.70
2026-01-05T06:25:00Z,statement_lookup,small,3,5,false,false,false,44,0,129.65,314.42,361.53
2026-01-05T06:30:00Z,statement_lookup,small,2,6,true,true,false,49,3,131.85,324.00,467.61
2026-01-05T06:35:00Z,account_summary,tiny,1,6,false,false,false,37,0,110.06,315.16,231.43
2026-01-05T06:40:00Z,member_search,small,3,1,true,false,false,33,0,85.02,287.30,434.10
2026-01-05T06:45:00Z,member_search,medium,1,6,false,true,false,21,0,74.43,374.49,370.22
2026-01-05T06:50:00Z,transaction_history,tiny,1,5,true,false,false,49,7,152.18,513.58,495.58
2026-01-05T06:55:00Z,verification_audit,tiny,4,2,true,false,false,33,0,124.30,324.65,552.44
2026-01-05T07:00:00Z,account_summary,large,1,4,true,false,false,57,4,151.84,465.00,993.96
2026-01-05T07:05:00Z,transfer_history,small,1,1,false,true,false,52,3,115.27,473.67,426.33
2026-01-05T07:10:00Z,statement_lookup,very_large,0,6,false,false,false,35,0,131.38,376.35,913.70
2026-01-05T07:15:00Z,transfer_history,small,4,5,true,true,false,59,0,148.04,377.42,708.55
2026-01-05T07:20:00Z,transaction_history,large,1,5,true,false,false,34,4,128.56,501.92,874.67
2026-01-05T07:25:00Z,statement_lookup,large,0,3,true,true,false,46,0,136.55,450.10,743.15
2026-01-05T07:30:00Z,verification_audit,small,0,5,true,false,false,52,2,159.31,421.57,270.45
2026-01-05T07:35:00Z,member_search,large,0,3,false,false,false,61,11,232.19,487.83,730.69
2026-01-05T07:40:00Z,transaction_history,medium,1,2,true,false,false,40,2,117.61,470.87,456.04
2026-01-05T07:45:00Z,member_search,tiny,4,3,true,true,true,42,0,143.10,374.96,616.46
2026-01-05T07:50:00Z,transfer_history,small,2,6,false,false,false,52,13,195.44,438.81,521.33
2026-01-05T07:55:00Z,account_summary,small,1,4,false,false,false,41,1,113.87,367.26,285.78
2026-01-05T08:00:00Z,account_summary,small,2,1,true,true,true,44,0,138.05,511.66,326.26
2026-01-05T08:05:00Z,transaction_history,medium,3,3,true,false,false,51,2,160.57,610.14,697.14
2026-01-05T08:10:00Z,member_search,tiny,2,1,true,false,false,47,0,122.37,579.35,582.91
2026-01-05T08:15:00Z,transaction_history,tiny,1,3,true,false,false,51,7,126.26,588.33,444.48
2026-01-05T08:20:00Z,member_search,medium,1,3,true,false,false,33,0,98.82,484.66,472.82
2026-01-05T08:25:00Z,transfer_history,large,2,5,false,false,false,58,4,152.31,514.70,584.35
2026-01-05T08:30:00Z,transaction_history,large,4,1,true,false,false,50,13,185.68,507.84,1090.04
2026-01-05T08:35:00Z,transaction_history,very_large,4,5,true,true,false,54,1,150.22,565.38,1264.93
2026-01-05T08:40:00Z,transaction_history,small,3,6,false,false,false,52,1,149.16,532.97,470.54
2026-01-05T08:45:00Z,account_summary,small,2,4,true,true,true,69,5,204.00,586.88,659.21
2026-01-05T08:50:00Z,transaction_history,small,0,1,false,false,false,48,14,181.35,444.49,504.74
2026-01-05T08:55:00Z,transfer_history,large,1,6,false,false,false,61,4,185.92,668.50,896.62
2026-01-05T09:00:00Z,member_search,medium,1,3,true,true,true,64,0,189.52,680.25,606.53
2026-01-05T09:05:00Z,transaction_history,tiny,3,4,true,false,false,55,7,191.34,644.29,514.90
2026-01-05T09:10:00Z,transfer_history,small,3,6,true,false,false,58,6,157.81,719.40,769.35
2026-01-05T09:15:00Z,statement_lookup,large,3,2,false,true,true,54,9,172.82,677.32,991.41
2026-01-05T09:20:00Z,statement_lookup,tiny,0,1,false,false,false,57,3,155.47,618.09,155.49
2026-01-05T09:25:00Z,verification_audit,large,2,3,true,false,false,61,10,186.99,623.74,1242.48
2026-01-05T09:30:00Z,account_summary,medium,4,3,false,false,false,59,6,192.96,682.81,673.07
2026-01-05T09:35:00Z,transfer_history,small,3,2,false,false,false,39,0,144.59,596.34,392.69
2026-01-05T09:40:00Z,transaction_history,tiny,0,6,false,true,true,70,13,217.53,646.52,678.86
2026-01-05T09:45:00Z,account_summary,very_large,4,1,true,false,false,70,7,233.78,728.83,1381.10
2026-01-05T09:50:00Z,transfer_history,tiny,4,5,true,true,true,52,4,147.72,650.77,686.53
2026-01-05T09:55:00Z,transfer_history,small,3,1,false,false,false,62,4,180.94,687.63,484.21
2026-01-05T10:00:00Z,verification_audit,large,4,6,false,false,false,63,9,189.08,765.82,1057.30
2026-01-05T10:05:00Z,account_summary,small,1,3,true,false,false,62,8,200.61,713.82,372.42
2026-01-05T10:10:00Z,member_search,large,3,1,true,false,false,62,6,204.53,728.84,1037.07
2026-01-05T10:15:00Z,transfer_history,large,4,6,true,false,false,73,13,210.05,817.37,1581.55
2026-01-05T10:20:00Z,account_summary,tiny,2,1,false,false,false,79,13,270.37,806.80,557.21
2026-01-05T10:25:00Z,account_summary,large,2,4,false,false,false,66,7,178.99,784.96,746.52
2026-01-05T10:30:00Z,transfer_history,medium,1,3,false,false,false,71,13,216.30,774.25,672.68
2026-01-05T10:35:00Z,transaction_history,medium,2,3,false,false,false,70,16,214.85,850.32,941.36
2026-01-05T10:40:00Z,member_search,medium,3,2,false,true,false,64,6,182.53,736.37,716.67
2026-01-05T10:45:00Z,verification_audit,medium,4,4,true,false,false,66,7,204.61,733.94,1115.74
2026-01-05T10:50:00Z,member_search,medium,3,3,false,false,false,65,10,229.69,793.89,719.33
2026-01-05T10:55:00Z,member_search,medium,1,3,false,false,false,53,0,113.00,704.43,343.40
2026-01-05T11:00:00Z,transaction_history,small,1,1,false,true,false,67,3,179.28,786.94,581.43
2026-01-05T11:05:00Z,transaction_history,large,0,2,false,true,false,60,5,149.50,736.67,933.69
2026-01-05T11:10:00Z,member_search,medium,0,1,true,false,false,69,15,191.01,828.64,522.92
2026-01-05T11:15:00Z,transfer_history,tiny,4,2,true,true,true,73,12,247.54,769.67,688.68
2026-01-05T11:20:00Z,verification_audit,very_large,2,3,true,false,false,55,1,172.40,834.26,1639.00
2026-01-05T11:25:00Z,account_summary,large,4,6,false,false,false,59,4,156.98,802.08,812.20
2026-01-05T11:30:00Z,transaction_history,medium,1,6,false,false,false,78,15,248.42,827.47,743.26
2026-01-05T11:35:00Z,transfer_history,large,3,4,false,false,false,70,16,217.13,912.91,1329.56
2026-01-05T11:40:00Z,account_summary,medium,3,5,false,true,false,69,8,194.40,723.43,620.35
2026-01-05T11:45:00Z,member_search,tiny,0,6,false,true,false,76,9,238.00,769.99,517.25
2026-01-05T11:50:00Z,transaction_history,small,1,6,false,false,false,76,18,268.85,843.64,718.45
2026-01-05T11:55:00Z,account_summary,very_large,1,3,false,true,true,69,12,222.74,850.52,1401.39
2026-01-05T12:00:00Z,transfer_history,very_large,3,3,true,false,false,78,22,269.98,746.81,2003.71
2026-01-05T12:05:00Z,transaction_history,small,2,2,true,true,false,58,9,172.87,849.87,695.96
2026-01-05T12:10:00Z,member_search,medium,0,6,false,true,false,84,16,254.77,820.43,850.41
2026-01-05T12:15:00Z,transfer_history,large,3,5,true,false,false,75,10,197.26,958.28,1472.91
2026-01-05T12:20:00Z,transfer_history,very_large,1,5,true,false,false,61,0,157.53,851.25,1421.70
2026-01-05T12:25:00Z,verification_audit,small,1,4,true,false,false,64,11,202.27,844.31,561.10
2026-01-05T12:30:00Z,member_search,large,0,6,false,false,false,77,11,206.09,856.84,834.81
2026-01-05T12:35:00Z,transfer_history,large,3,5,false,false,false,74,18,266.55,858.67,1130.17
2026-01-05T12:40:00Z,transaction_history,medium,1,4,true,false,false,67,20,223.40,877.50,832.40
2026-01-05T12:45:00Z,member_search,very_large,4,5,false,true,false,61,15,200.23,804.61,1553.70
2026-01-05T12:50:00Z,transaction_history,small,2,1,false,false,false,72,8,199.62,889.31,600.34
2026-01-05T12:55:00Z,statement_lookup,medium,2,2,true,false,false,68,10,203.01,806.47,605.48
2026-01-05T13:00:00Z,account_summary,small,4,1,true,false,false,56,7,185.82,817.80,542.84
2026-01-05T13:05:00Z,transaction_history,tiny,3,6,false,false,false,58,13,187.48,849.17,689.54
2026-01-05T13:10:00Z,statement_lookup,tiny,0,4,true,false,false,56,3,168.43,859.11,215.21
2026-01-05T13:15:00Z,account_summary,medium,4,1,false,false,false,59,13,215.34,787.56,515.75
2026-01-05T13:20:00Z,transaction_history,small,4,5,true,true,false,82,20,227.60,845.76,1117.69
2026-01-05T13:25:00Z,transaction_history,medium,1,6,false,false,false,67,11,206.77,809.38,539.25
2026-01-05T13:30:00Z,transfer_history,medium,4,5,false,false,false,71,12,217.91,796.60,869.86
2026-01-05T13:35:00Z,member_search,medium,3,1,false,false,false,64,3,159.89,870.40,432.88
2026-01-05T13:40:00Z,statement_lookup,small,0,6,false,false,false,69,11,224.94,785.57,485.09
2026-01-05T13:45:00Z,transaction_history,very_large,2,4,false,false,false,67,5,178.53,751.92,1249.62
2026-01-05T13:50:00Z,member_search,large,3,6,false,false,false,69,13,261.80,803.40,990.55
2026-01-05T13:55:00Z,transaction_history,tiny,3,5,false,true,true,50,0,129.42,711.82,535.50
2026-01-05T14:00:00Z,transaction_history,medium,2,5,false,false,false,61,14,223.55,813.92,800.83
2026-01-05T14:05:00Z,verification_audit,medium,1,4,true,true,true,59,0,159.38,764.16,642.08
2026-01-05T14:10:00Z,transfer_history,tiny,2,6,true,true,false,50,3,156.30,773.85,636.61
2026-01-05T14:15:00Z,transaction_history,small,3,2,true,true,false,66,9,224.24,805.23,778.86
2026-01-05T14:20:00Z,statement_lookup,very_large,1,5,false,false,false,64,7,184.85,737.50,1181.86
2026-01-05T14:25:00Z,transfer_history,small,3,2,true,false,false,39,0,138.98,709.57,597.85
2026-01-05T14:30:00Z,transaction_history,tiny,2,3,false,true,false,61,4,162.86,697.68,477.51
2026-01-05T14:35:00Z,account_summary,medium,0,4,true,false,false,58,8,184.56,735.27,545.97
2026-01-05T14:40:00Z,verification_audit,large,3,2,false,false,false,67,8,183.82,728.62,997.32
2026-01-05T14:45:00Z,account_summary,medium,0,6,true,true,false,70,12,229.60,732.09,644.51
2026-01-05T14:50:00Z,account_summary,large,1,5,true,false,false,60,13,190.87,769.96,887.93
2026-01-05T14:55:00Z,statement_lookup,large,1,1,false,false,false,75,14,263.68,793.90,906.33
2026-01-05T15:00:00Z,member_search,tiny,2,3,false,false,false,63,17,245.07,723.64,522.46
2026-01-05T15:05:00Z,transfer_history,small,2,1,true,false,false,50,9,151.33,709.84,573.71
2026-01-05T15:10:00Z,member_search,medium,2,2,false,false,false,55,4,140.21,677.76,467.20
2026-01-05T15:15:00Z,account_summary,large,4,6,false,true,true,59,19,239.48,664.77,1462.07
2026-01-05T15:20:00Z,transaction_history,small,3,3,true,false,false,54,8,217.41,771.41,542.84
2026-01-05T15:25:00Z,transaction_history,very_large,0,6,true,true,true,49,0,167.01,732.99,1545.15
2026-01-05T15:30:00Z,account_summary,large,4,6,false,false,false,57,0,165.04,683.44,857.23
2026-01-05T15:35:00Z,verification_audit,tiny,0,2,false,true,true,62,8,208.08,725.41,551.65
2026-01-05T15:40:00Z,member_search,very_large,4,2,true,false,false,60,0,169.14,812.14,1412.04
2026-01-05T15:45:00Z,account_summary,very_large,3,6,true,false,false,77,20,297.80,776.67,1844.61
2026-01-05T15:50:00Z,transfer_history,medium,4,5,true,true,true,47,0,121.06,670.65,855.24
2026-01-05T15:55:00Z,transfer_history,large,1,4,true,false,false,59,1,126.14,722.75,836.13
2026-01-05T16:00:00Z,verification_audit,very_large,3,3,false,false,false,42,14,176.09,483.06,1006.69
2026-01-05T16:05:00Z,transfer_history,medium,1,1,true,false,false,52,0,144.32,678.52,440.22
2026-01-05T16:10:00Z,member_search,large,0,6,true,true,true,39,0,110.19,580.38,881.37
2026-01-05T16:15:00Z,account_summary,large,2,4,true,true,false,49,0,149.45,592.90,793.64
2026-01-05T16:20:00Z,member_search,very_large,0,5,false,false,false,59,3,163.94,549.26,1080.19
2026-01-05T16:25:00Z,transfer_history,small,1,2,false,false,false,62,1,142.61,624.83,259.94
2026-01-05T16:30:00Z,verification_audit,small,4,5,false,false,false,59,9,192.99,608.92,713.99
2026-01-05T16:35:00Z,transaction_history,tiny,3,5,true,true,true,46,0,121.65,582.03,707.51
2026-01-05T16:40:00Z,transaction_history,small,4,4,false,false,false,41,0,118.56,690.50,442.09
2026-01-05T16:45:00Z,transfer_history,very_large,2,6,false,false,false,53,0,144.38,600.72,1196.83
2026-01-05T16:50:00Z,member_search,large,3,6,false,false,false,52,0,131.52,552.18,699.44
2026-01-05T16:55:00Z,account_summary,small,1,4,true,true,false,58,3,147.83,673.17,611.36
2026-01-05T17:00:00Z,transaction_history,small,1,6,false,false,false,54,3,154.09,436.46,462.53
2026-01-05T17:05:00Z,account_summary,large,4,3,false,false,false,43,0,110.21,431.28,801.42
2026-01-05T17:10:00Z,member_search,very_large,1,6,false,true,false,49,0,126.66,395.48,1219.50
2026-01-05T17:15:00Z,statement_lookup,medium,0,5,true,false,false,51,8,174.30,474.56,409.64
2026-01-05T17:20:00Z,statement_lookup,small,4,5,false,false,false,44,0,137.09,489.02,394.35
2026-01-05T17:25:00Z,member_search,large,1,5,true,true,true,46,2,144.26,382.46,1011.36
2026-01-05T17:30:00Z,transaction_history,large,0,5,true,false,false,44,4,177.17,373.46,842.79
2026-01-05T17:35:00Z,transaction_history,small,2,3,true,true,true,46,1,113.87,476.91,671.88
2026-01-05T17:40:00Z,transaction_history,very_large,3,5,true,true,true,48,0,178.54,458.66,1703.39
2026-01-05T17:45:00Z,transfer_history,large,3,4,true,true,true,46,3,124.34,478.19,974.81
2026-01-05T17:50:00Z,transaction_history,tiny,1,6,false,false,false,50,0,102.72,485.41,325.56
2026-01-05T17:55:00Z,transaction_history,small,1,2,false,false,false,36,0,92.82,457.69,325.88
2026-01-05T18:00:00Z,transaction_history,medium,4,5,false,true,false,31,0,94.82,286.41,552.88
2026-01-05T18:05:00Z,transaction_history,very_large,1,3,false,false,false,45,10,170.12,305.50,1212.00
2026-01-05T18:10:00Z,transaction_history,medium,2,5,false,false,false,27,0,67.77,221.35,457.82
2026-01-05T18:15:00Z,transaction_history,tiny,2,3,true,false,false,55,0,167.88,312.06,350.60
2026-01-05T18:20:00Z,statement_lookup,tiny,2,6,true,false,false,41,0,118.12,243.40,329.14
2026-01-05T18:25:00Z,statement_lookup,large,2,3,false,false,false,47,0,142.19,398.73,573.89
2026-01-05T18:30:00Z,verification_audit,medium,4,4,false,false,false,36,0,115.79,332.55,708.38
2026-01-05T18:35:00Z,member_search,small,0,1,false,false,false,48,0,107.68,400.66,129.91
2026-01-05T18:40:00Z,account_summary,small,0,4,false,false,false,40,0,117.94,371.71,247.89
2026-01-05T18:45:00Z,transaction_history,medium,1,2,false,false,false,41,0,124.99,302.85,435.27
2026-01-05T18:50:00Z,statement_lookup,small,1,5,true,true,false,21,0,67.18,301.84,250.88
2026-01-05T18:55:00Z,statement_lookup,small,3,2,true,false,false,53,8,178.23,306.51,262.11
2026-01-05T19:00:00Z,statement_lookup,large,2,4,false,false,false,40,4,143.28,232.68,810.30
2026-01-05T19:05:00Z,transfer_history,small,3,3,false,false,false,48,2,149.35,379.81,405.63
2026-01-05T19:10:00Z,transaction_history,large,0,6,true,true,true,36,0,102.51,285.65,841.61
2026-01-05T19:15:00Z,account_summary,medium,2,1,false,false,false,31,0,112.72,368.95,221.08
2026-01-05T19:20:00Z,account_summary,tiny,4,2,true,false,false,41,2,72.12,346.37,496.49
2026-01-05T19:25:00Z,transfer_history,medium,1,2,true,false,false,45,0,145.70,381.31,502.01
2026-01-05T19:30:00Z,transfer_history,medium,3,5,true,false,false,28,5,94.62,280.30,637.07
2026-01-05T19:35:00Z,transaction_history,small,1,3,true,false,false,38,0,114.91,366.34,399.42
2026-01-05T19:40:00Z,verification_audit,large,0,5,false,false,false,48,4,158.59,344.85,536.16
2026-01-05T19:45:00Z,statement_lookup,very_large,3,3,false,false,false,40,2,104.76,287.88,953.67
2026-01-05T19:50:00Z,member_search,tiny,3,6,false,false,false,51,0,124.41,230.17,330.63
2026-01-05T19:55:00Z,account_summary,large,1,3,false,true,false,46,1,116.81,403.28,589.02
2026-01-05T20:00:00Z,transaction_history,small,1,6,true,false,false,55,4,114.75,408.11,456.70
2026-01-05T20:05:00Z,member_search,large,1,6,true,false,false,57,2,134.79,420.72,771.34
2026-01-05T20:10:00Z,transfer_history,very_large,1,2,true,false,false,60,12,249.52,324.47,1333.26
2026-01-05T20:15:00Z,transfer_history,very_large,4,2,false,true,true,43,0,95.47,263.62,1020.87
2026-01-05T20:20:00Z,transfer_history,medium,1,2,true,false,false,41,3,105.87,265.25,447.49
2026-01-05T20:25:00Z,transfer_history,tiny,2,6,true,false,false,22,0,121.33,162.27,415.16
2026-01-05T20:30:00Z,member_search,large,3,5,true,true,true,33,0,79.47,308.84,833.27
2026-01-05T20:35:00Z,member_search,medium,2,1,false,false,false,48,0,130.82,342.69,283.76
